image_url,file_name,status,error
https://cdn.lookastic.com/black-leather-ankle-boots-original-1625577.jpg,data\images\black-leather-ankle-boots-original-1625577.jpg,success,
https://cdn.lookastic.com/looks/black-leopard-sheath-dress-black-leather-ankle-boots-large-107838.jpg,data\images\black-leopard-sheath-dress-black-leather-ankle-boots-large-107838.jpg,success,
https://cdn.lookastic.com/black-suede-ankle-boots-original-1625595.jpg,data\images\black-suede-ankle-boots-original-1625595.jpg,success,
https://cdn.lookastic.com/looks/white-trenchcoat-brown-leopard-sheath-dress-black-leather-clutch-large-107824.jpg,data\images\white-trenchcoat-brown-leopard-sheath-dress-black-leather-clutch-large-107824.jpg,success,
https://cdn.lookastic.com/black-leopard-sheath-dress-original-11394893.jpg,data\images\black-leopard-sheath-dress-original-11394893.jpg,success,
https://cdn.lookastic.com/looks/blazer-cami-dress-ankle-boots-large-107845.jpg,data\images\blazer-cami-dress-ankle-boots-large-107845.jpg,success,
https://cdn.lookastic.com/red-leopard-sheath-dress-original-11490029.jpg,data\images\red-leopard-sheath-dress-original-11490029.jpg,success,
https://cdn.lookastic.com/black-chunky-leather-ankle-boots-original-9998607.jpg,data\images\black-chunky-leather-ankle-boots-original-9998607.jpg,success,
https://cdn.lookastic.com/looks/maxi-dress-wedge-ankle-boots-sunglasses-large-107827.jpg,data\images\maxi-dress-wedge-ankle-boots-sunglasses-large-107827.jpg,success,
https://cdn.lookastic.com/tan-leopard-silk-cami-dress-original-11513174.jpg,data\images\tan-leopard-silk-cami-dress-original-11513174.jpg,success,
https://cdn.lookastic.com/black-leather-wedge-ankle-boots-original-9441764.jpg,data\images\black-leather-wedge-ankle-boots-original-9441764.jpg,success,
https://cdn.lookastic.com/black-choker-original-11422438.jpg,data\images\black-choker-original-11422438.jpg,success,
https://cdn.lookastic.com/looks/brown-maxi-dress-black-thong-sandals-black-sunglasses-large-107836.jpg,data\images\brown-maxi-dress-black-thong-sandals-black-sunglasses-large-107836.jpg,success,
https://cdn.lookastic.com/looks/biker-jacket-maxi-dress-low-top-sneakers-large-107846.jpg,data\images\biker-jacket-maxi-dress-low-top-sneakers-large-107846.jpg,success,
https://cdn.lookastic.com/grey-crew-neck-sweater-original-1330827.jpg,data\images\grey-crew-neck-sweater-original-1330827.jpg,success,
https://cdn.lookastic.com/looks/grey-crew-neck-sweater-brown-leopard-maxi-dress-gold-leather-thong-sandals-large-107844.jpg,data\images\grey-crew-neck-sweater-brown-leopard-maxi-dress-gold-leather-thong-sandals-large-107844.jpg,success,
https://cdn.lookastic.com/black-and-gold-leather-bracelet-original-10153382.jpg,data\images\black-and-gold-leather-bracelet-original-10153382.jpg,success,
https://cdn.lookastic.com/looks/beige-leopard-midi-dress-gold-leather-pumps-black-leather-waist-belt-large-107852.jpg,data\images\beige-leopard-midi-dress-gold-leather-pumps-black-leather-waist-belt-large-107852.jpg,success,
https://cdn.lookastic.com/black-thong-sandals-original-7762112.jpg,data\images\black-thong-sandals-original-7762112.jpg,success,
https://cdn.lookastic.com/looks/black-leather-biker-jacket-brown-leopard-maxi-dress-black-leather-clutch-large-107839.jpg,data\images\black-leather-biker-jacket-brown-leopard-maxi-dress-black-leather-clutch-large-107839.jpg,success,
https://cdn.lookastic.com/black-leather-clutch-original-2335983.jpg,data\images\black-leather-clutch-original-2335983.jpg,success,
https://cdn.lookastic.com/gold-leather-thong-sandals-original-9282122.jpg,data\images\gold-leather-thong-sandals-original-9282122.jpg,success,
https://cdn.lookastic.com/blue-leopard-maxi-dress-original-3885345.jpg,data\images\blue-leopard-maxi-dress-original-3885345.jpg,success,
https://cdn.lookastic.com/looks/grey-cable-sweater-brown-maxi-dress-gold-thong-sandals-large-107837.jpg,data\images\grey-cable-sweater-brown-maxi-dress-gold-thong-sandals-large-107837.jpg,success,
